artist,title,lyric
  타린  ,닿을락 말락 (Feat. 슈가볼),사람들이 그래 우린 너무 닮았대 말투 성격 닮을 수도 있는 거지 뭐 볼 때마다 그래 너무 친하대 친구끼리 친한 게 당연한 건데 지나가던 꼬마들이 언니 형아 오래오래 행복하래 그게 무슨 소리 인지 우리 둘은 이해 못 해 손등이 닿을락 말락 왔다 갔다 너와 내 사이는 또 알 수 없어 같이 여행 온 것뿐인데 어색하고 싶지 않아 어떡해 사람들은 다 아는데 우린 가까워서 이러는 걸까 혹시 알아 운명인건지 우린 인연인걸까 손등이 닿을락 말락 왔다 갔다 너와 내 사이는 또 알 수 없어 같이 여행 온 것뿐인데 어색하고 싶지 않아 어떡해 어떡해 닿을 듯 말 듯 보일 듯 말 듯 한 발짝만 떨어지면 편해질 수 있을까 지나가던 꼬마들이 누나 형아 오래오래 행복하래 그게 무슨 소리인지 우리 둘은 이해 못 해 손등이 닿을락 말락 왔다 갔다 나도 내 맘 몰라 또 알 수 없어 친구보다 좀 더 친한 친구야 아직까지 나는 그래
  담소네공방  ,반했나요,그대 나에게 반했나요 그대 그렇게도 내가 좋은가요 그대 나를 보며 자꾸 웃어요 부끄럽게 말이야 난 그댈 보고 그댄 나를 바라보고 음 입 맞추죠 그대 나에게 반했나요 그대 그렇게도 내가 좋은가요 그대 나를 보며 자꾸 웃어요 부끄럽게 말이야 보이지 않는 게 사랑이지만 가끔은 눈으로 보인다죠 내 앞에 서 있는 당신의 사랑이 너무나도 잘 보이네요 난 그댈 보고 그댄 나를 바라보고 우리가 조금씩 가까워지면 난 그댈 보고 그댄 나를 보고 그댄 나를 바라보고 난 그댈 보고 우리가 조금씩 가까워지면 입 맞추죠 그대 나에게 반했나요 그대 그렇게도 내가 좋은가요 그대 나를 보며 자꾸 웃어요 부끄럽게 말이야
  담소네공방  ,그네,그렇게 자꾸 나를 밀어내지 좀 말아요 나는 또 멍청하게 흔들리잖아 오늘도 붕 뜬 맘에 정신을 좀 잃어요 내가 이렇게 판단이 흐렸었나 좀 바보 같네 그렇게 자꾸 나를 밀어내지 좀 말아요 나는 또 멍청하게 흔들리잖아 오늘도 붕 뜬 맘에 정신을 좀 잃어요 내가 이렇게 판단이 흐렸었나 좀 바보 같네 제발 좀 헷갈리게 하지 말고 확실하게 해줘 멈춰야 할지 더 가야 할지 모르겠단 말이에요 이상하게 내 마음이 내 맘 같지 않아 흔들흔들 흔들리는 그네 같아 밀어내지 말고 좀 당겨줘요 나 어릴 적 그네를 밀어주던 우리 아빠처럼 포근하게 자상하게 밀어내지 말고 좀 당겨줘요 나 어릴 적 그네를 밀어주던 우리 아빠처럼 포근하게 자상하게 그랬으면 좋겠네 그래 주면 좋겠어 그랬으면 좋겠네 그래 주면 좋겠어 제발 좀 헷갈리게 하지 말고 확실하게 해줘 멈춰야 할지 더 가야 할지 모르겠단 말이에요 이상하게 내 마음이 내 맘 같지 않아 흔들흔들 흔들리는 그네 같아 밀어내지 말고 좀 당겨줘요 나 어릴 적 그네를 밀어주던 우리 아빠처럼 포근하게 자상하게 밀어내지 말고 좀 당겨줘요 나 어릴 적 그네를 밀어주던 우리 아빠처럼 포근하게 자상하게 그랬으면 좋겠네 그래 주면 좋겠어 그랬으면 좋겠네 그래 주면 좋겠어 나는 그댈 보고 그대는 나를 보고 우린 서로를 보고 수줍은 듯 웃지만 사실을 그대 안에 나를 향한 마음이 얼마나 가득한진 조금도 모르겠어요
  Eighteen April  ,Dreamer,Repeated stories life gaining dust Trying to fit in my coffin and fill it with gold the prize I won for the souls I have sold Seasons change yet I still shiver in my winter I grew numb to all these blisters Jumped on the last train home wishing it to take me back in time and never return Another bottle down smiling my fake intention Another bottle down smiling my fake intention Don't fade away Open up your eyes see through my skin A million unsaid words clouded thoughts and blurry visions Scream out scream out This feeling just never ends Don't let it grow inside of you It only takes a few ticks around the clock One more tight grip biting my teeth Tomorrow becomes my dream One more tight grip biting my teeth Tomorrow becomes my dream Don't fade away Open up your eyes and see through my skin Don't fade away Open up your eyes and see through my skin Don't fade away Open up your eyes see through my skin A million unsaid words clouded thoughts and blurry visions Scream out scream out This feeling just never ends Don't let it grow inside of you It only takes a few ticks around the clock I am what I choose to be The roads are paved in my own direction I am what I am I am what I dream
  디오디오 (The Audio)  ,그 어떤 미사여구보다 더 아름다웠던,밤하늘을 가로지르며 날아간 혜성에게 묻는다 나를 데려가지 않으련 그녀의 목소릴 듣고 싶거든 밤하늘을 가득 메운 작은 별들의 노랫소리에 나는 놀라 잠에서 깨어 그녀에게 마음을 전해본다 그녀에게 내 마음을 전해본다 그 어떤 미사여구보다 더 아름다웠던 그녀의 진심의 한마디가 너무나 듣고 싶어 구름 위에 달에게 살며시 난 물어본다 내 마음을 전해줘 진심을 전해주세요 드넓은 저기 밤하늘에 나의 작은 비밀을 묻어본다 아무도 모르게 조용히 별들과 나만의 비밀약속 밤하늘을 가득 메운 작은 별들의 노랫소리에 나는 놀라 잠에서 깨어 그녀에게 마음을 전해본다 그녀에게 전해본다 그 어떤 미사여구보다 더 아름다웠던 그녀의 진심의 한마디가 너무나 듣고 싶어 구름 위에 달에게 살며시 난 물어본다 내 마음을 전해줘 진심을 전해주세요 내 마음속 꼭 간직했던 전하고 싶었던 진심의 한마디
  우주히피  ,여기,여기 언젠가 와 본 적 있는지 왠지 낯설지 않아 저기 보이는 골목을 돌며 우리 두 손을 잡았지 예전에 우리를 좋았던 그때를 추억하는 나는 초라해 그대가 멀리서 반짝일수록 눈이 부신 만큼 더 해 우리 오래 전 걷던 길 위에 아직 머물러 이대로 날 기다리던 언젠가의 너를 나는 기다려 혼자 예전에 우리를 좋았던 그때를 추억하는 나는 초라해 그대가 멀리서 반짝일수록 눈이 부신 만큼 더 해 그대가 나에게 순간을 말할 때 내일이 없던 난 믿었어 이렇게 떨어져 멀어지는 게 너무나 아프고 싫어
  이스트코너 (East Corner)  ,봄이니까,길었던 겨울도 이제 끝났나 봐 가벼워진 옷처럼 마음도 들떠있어 추워서 싫다고 집에만 있다던 너를 보러 갈까 그래도 될 것 같아 봄이니까 다른 사람들처럼 꽃눈이 내리는 밖으로 나와 따뜻한 햇살을 맞으며 우리 걸어볼까 같이 봄이니까 너도 내 마음처럼 서롤 향해 열려있으면 좋겠어 이제 그만 집 앞으로 나와줄래 봄이니까 겨울이 지나고 이제는 널 만나러 가고 있어 모든 게 설레는 봄이니까 다른 사람들처럼 꽃눈이 내리는 밖으로 나와 따뜻한 햇살을 맞으며 우리 걸어볼까 같이 봄이니까 너도 내 마음처럼 서롤 향해 열려있으면 좋겠어 이제 그만 집 앞으로 나와줄래 봄이니까 포근한 날씨처럼 내게 맘을 열어줘 저기 멀리서 너의 모습이 보여 봄이니까 다른 사람들처럼 꽃눈이 내리는 밖으로 나와 따뜻한 햇살을 맞으며 우리 걸어볼까 같이 봄이니까 너도 내 마음처럼 서롤 향해 열려있으면 좋겠어 이제 그만 집 앞으로 나와줄래 봄이니까 다른 사람들처럼 꽃눈이 내리는 밖으로 나와 따뜻한 햇살을 맞으며 우리 걸어볼까 같이 봄이니까 너도 내 마음처럼 서롤 향해 열려있으면 좋겠어 이제 그만 집 앞으로 나와줄래 봄이니까
  비누도둑  ,당근주스,당근 주스 당근 주스 당근 주스 당근 주스다 아무리 니가 남들과 다르려 해도 아무리 새로운 걸 고민해봐도 지구 밖 다른 별로 가지 않는 한 완벽히 새로운 건 없어 당근 주스 당근 주스 당근 주스 당근 주스다 당근만 가지고는 주스가 안돼 오렌지 사과즙이 필요한거야 만들기 어려운건 순수가 아냐 조율이 중요한거야 당근 주스 당근 주스 당근 주스 당근 주스다
  밀크티  ,프롬 (From),어릴 적엔 비가 오는게 싫었어 운동장 밖에 엄마들 속에 안긴 너를 볼 때면 그땐 그게 너무나 아팠었나 봐 혼자라는 생각이 내 머릿속에 가득 차 있었어 사랑 받고 있었을 텐데 단지 조금 바빴을 뿐인데 사랑 받고 있었을 텐데 분명 함께 있었을 텐데 You need love You need love gleaming and the warm 위에서 오는 위로가 너에게 올 거야 You need love You need love gleaming and the warm 위에서 오는 위로가 너에게 올 거야 어릴 적엔 혼자 있는게 싫었어 작은방 안에 앉아서 창밖에 너를 볼 때면 그땐 그게 너무나 아팠었나 봐 혼자라는 생각이 내 머릿속에 가득 차 있었어 You need love You need love gleaming and the warm 위에서 오는 위로가 너에게 올 거야 You need love You need love gleaming and the warm 위에서 오는 위로가 너에게 올 거야 from top to me from top to me from top to me 사랑 받고 있었을 텐데 단지 조금 바빴을 뿐인데 사랑 받고 있었을 텐데 분명 함께 있었을 텐데 You need love You need love gleaming and the warm 위에서 오는 위로가 너에게 올 거야 You need love You need love gleaming and the warm 위에서 오는 위로가 너에게 올 거야 from top to me from top to me from top to me
  스키니죠 (Skinnyjoe)  ,#18 (Egolog),Watching the pearly grass Summertime sadness through the storm Darkest days are over But still feeling kind of blue My soul burns to the ground Drag me to hell My bones and the crown Fall into oblivion Separate part to part Scattered on the meadow Truth is the only savior The last page of the logbook
  이매진  ,고백 (Let Me In),나 오늘 독하게 마음 먹고 다 말할래요 다 얘기할래요 혹시 내일부터 어색해진대도 말해 볼래요 오늘은 허둥대지 말고 우리 얘기 좀 해요 그대에게 나 어때요 어디까지 그대 마음인지 어디까지 친절인 건지 어쩌면 내 착각인 걸까 뭐라고 말 좀 해줘요 언제부터 그댈 봤는지 어쩌자고 빠져든 건지 모르겠지만 솔직히 처음부터 반했어요 오 오 가끔 늦은 밤에 전화해서 그냥 해봤다 해요 난 밤새 못 자요 무심코 돌아보면 꼭 눈 마주쳐요 왜 내게 그래요 그대는 못 들은 척 마요 알면서 왜 그래 좋아해요 너 그러니까 어디까지 그대 마음인지 어디까지 친절인 건지 어쩌면 내 착각인 걸까 뭐라고 말 좀 해줘요 언제부터 그댈 봤는지 어쩌자고 빠져든 건지 모르겠지만 솔직히 처음부터 반했어요 오 오오 반했어요 좋아해요 반했어요 좋아해요 반했어요 그대가 좋아졌는 걸요 어디까지 그대 마음인지 어디까지 친절인 건지 어쩌면 내 착각인 걸까 뭐라고 말 좀 해줘요 언제부터 그댈 봤는지 어쩌자고 빠져든 건지 모르겠지만 솔직히 처음부터 반했어요 오 오
  센치한 버스  ,사소한 고백,만나서 하고 싶은 얘기도 많고 사랑해 말도 직접 하고 싶은데 어딜 가서 이런 얘기를 할지 하도 많아서 정말 답답해 사실 요즘 고민이 많아 어디서부터 얘길 꺼내야할지 이런 말하기까지가 나 사실 쉽지는 않았어 미안해 고마워 사랑해 너에게 가장 듣고 싶은 말 오늘은 말해줄래 용기 내 말하는 건데 이건 내 사소한 고백이야 미안해 고마워 사랑해 미안해 고마워 사랑해 너에게 가장 하고 싶은 말 이제는 들어줄래 용기 내 말하는 건데 이건 내 사소한 고백 이건 내 사소한 고백 이건 내 사소한 고백이야
  라데  ,내사랑 안녕,우리의 시간 before sunset 여기까지란 말로 서로 추억을 꺼내 헤어지지 않았어도 want you turn back from heart to head 너의 전불 기억해 always focus on you 떨어져도 너와 가까워졌어 엄청나 너와 나만이 아는 대화 보기전까진 보고싶을꺼야 맨날 하늘로 연결된 너의 목소리엔 천재가 된듯 기분이 다풀린듯해 기억나 우리 시간속을 걸어 짧게 나마 우리가 함께 걸었던 때론 기다리다 지쳐 가도 노래따라 우리는 안 그럴꺼라고 저공원의 키스하는 커플을 봐도 1년뒤엔 모두 우릴 부러워 할꺼라고 내사랑 안녕 니가 어디에 있어도 안녕 어디있어도 내사랑 안녕 네가 내곁에 없어도 안녕 안녕 내 기억의 무겐 점점더 무거워 안녕이라 외쳤던 제목따라 슬퍼졌어 아름다운 기억은 여전해 근데 그 기억에 자꾸 그기억만 더해 널 본 순간부터 내사랑은 안녕 근데 이제 볼수 없어진 내사랑 안녕 1절의 기억은 아직 내맘에 오늘도 눈을 떠보면 아직 내 안에 어쩌면 우린 당연한건지도 몰라 지금 감사의 의미는 난 뭔지 몰라 서로가 이제 너와나 너와나는 반대로 서로가 이건 다른 의미의 before sunset 다시 반갑게 맞이해주는 너를 볼래 이노랠 부를땐 널생각해 이노랠 부르지 않을 때까진 널생각해 내사랑 안녕 니가 어디에 있어도 안녕 어디있어도 내사랑 안녕 네가 내곁에 없어도 안녕 하루하루 마주보면서 웃음짓던 그자리에 이제는 홀로남아 너를 그려보고 있어 나와같지 않을까 용기내 전활 들어봐도 아무것도 못한채 한숨만 되내이고 있어 내사랑 안녕 니가 어디에 있어도 안녕 안녕
  먼데이모닝  ,벚꽃 보러가요 (리마스터드),벚꽃 보러가요 내 사랑 자기야 내 손잡아요 어느새 코 끝에 봄 바람 벚꽃 보러가요 내 사랑 행복한 사진 만들며 우리 둘 사랑을 세상에 자랑하러 나가봐요 얼마 전 추위에는 자기가 얼음처럼 차갑게 손이 굳어서 내 맘도 아팠었는데 자기는 추운 겨울 이 봄만 기다렸나봐 예쁜 새 옷을 준비하고 기다렸나봐 벚꽃 보러가요 내 사랑 우리 둘 두 손 꼭 잡고 따뜻한 봄날을 느껴요 벚꽃 보러가요 내 사랑 오늘 널 보고싶어요 따뜻한 이 길을 끝없이 걸어보고 싶어요 창너머 거리에는 연인들 넘실넘실 하얀 솜사탕 손에 들고 달콤한 시간 보내는데 벚꽃 눈 녹기 전에 자기를 불러야지 사진만 만지지 말고 전화해야지 벚꽃 보러가요 내 사랑 우리 둘 두 손 꼭 잡고 따뜻한 봄날을 느껴요 벚꽃 보러가요 내 사랑 오늘 널 끌어안고서 달콤한 입맞춤 그 뒤엔 벚꽃 눈이 날려요
  권나무  ,마부의 노래,큰 바퀴 마차를 몰고 모자엔 하얀 깃을 꽂고 한적한 숲길을 따라 아름다운 나의 그녀를 찾아 나 비록 가진 게 없고 이 몸과 내 마차뿐이지만 새들의 노랫소리에 맞춰 밤새 휘파람을 불며 나무로 된 궁전을 짓겠어요 어느 언덕에 잠자는 그녀를 깨워 창문에 흰 커튼을 묶고 한적한 숲길을 따라 벼가 익는 마을을 찾아 나 비록 가진 게 없고 이 몸과 내 마차뿐이지만 새들의 노랫소리에 맞춰 밤새 휘파람을 불며 나무로 된 궁전을 짓겠어요 어느 언덕에 과일들과 노래와 이야기들이 흐르는 저녁에 나의 허풍 속에 숨겨진 귀여움을 찾아내는 멋진 그대와 긴 밤의 촛불을 끄겠소 과일들과 노래와 이야기들이 흐르는 저녁에 나의 허풍 속에 숨겨진 귀여움을 찾아내는 멋진 그대와 긴 밤의 촛불을 끄겠소 촛불을 끄겠소 촛불을 끄겠소 촛불을 끄겠소 촛불을 끄겠소
  스위트 피  ,오로라 (Feat. 프롬),아무런 느낌도 없어 눈을 감지 않았지 우리 입 맞추는 동안 더 이상 아무것도 돌아 보지 않았지 이게 마지막 인걸 너무 잘 알고 있기에 후회는 없었기에 너를 보내줄게 그저 행복하기만 바란다는 거짓말도 함께 보낼게 사실 난 자신 없지만 더는 울지 않았지 초라해지긴 싫어 애써 미소를 지어봤어 의미는 없겠지만 아직 지우지 못한 너의 사진을 바라보면서 한숨짓던 시간들도 모두 안녕 이제 정말 안녕
  톰톰  ,아무일도 없는 밤 (Remastered 2018),설레는 맘을 안고 나선 거리 잠을 잊은 사람들 사이 잔뜩 차려 입고 찾는 오늘 이 밤의 말동무 달콤한 향기로 가득 찬 작은 술집 슬쩍 눈이 마주쳤던 순간 무슨 일이 생기진 않을까 기대를 했지만 아무 일도 없었네 그냥 술만 마시네 말을 거는 사람은 하나도 없었어 그냥 지나쳐 가네 아무리 춤을 춰도 의도한 건 아닌데 아주 건전하게 밤은 흘러가네 자리를 옮겨 조용한 바에 앉아 쓸데없이 비싼 술을 시키고 말을 건네 봐도 괜찮다 싶은 사람을 찾네 힐끗 눈이 마주치는 순간 나를 보며 미소 짓는 한 여자 이건 뭔가 괜찮다 싶어 다가가 보지만 아무 일도 없었네 그냥 술만 마시네 말을 거는 사람은 하나도 없었어 그냥 지나쳐 가네 아무리 춤을 춰도 의도한 건 아닌데 아주 건전하게 밤은 흘러가네 설레는 맘을 안고 나선 거리 점점 취해가는 사람들 사이 혼자 취해보려 해봐도 피로만 깊어가고 얄팍한 사랑을 속삭이는 남자 모른 척 그걸 받아주는 여자 모든 게 쉬운 이 거리에서 나만 이렇게 아무 일도 없었네 그냥 술만 마시네 말을 거는 사람은 하나도 없었어 그냥 지나쳐 가네 아무리 춤을 춰도 의도한 건 아닌데 아주 건전하게 밤은 흘러가네 건전하게 밤은 흘러가고 나만 이렇게 혼자 서있네
  Moon in Suit  ,Indian Song,Should this life sometime deceive you Don’t be sad or mad at all On a gloomy one day submit Trust fair day will come When darkness deepens memories shine brighter A song everyone every indian know it When you can see the trouble ahead When you’re lonely hurt you again When the wind is blowing in your face Sing this indian song Should this life sometime deceive you Don’t be sad or mad at all On a gloomy one day submit Trust fair day will come When darkness deepens memories shine brighter A song everyone every Indian know it When you can see the trouble ahead When you’re lonely hurt you again When the wind is blowing in your face Sing this Indian song When the pain is coming down again sing this song When the wind is blowing in your face sing this song When the pain is coming down again sing this song When the wind is blowing in your face sing this song Sing this Indian song Sing this Indian song Sing this Indian song Sing this Indian song
  연애할시간  ,우리만날시간,햇살 가득 맑은 날 사랑 가득 안고 너에게 가는 길 살랑살랑 내 맘은 톡 떨어지는 꽃잎 같아 불어오는 바람도 작은 내 마음을 간지럽히고 뭉게뭉게 구름은 내 사랑처럼 피어나 한발 두발 너에게 달려가는 발걸음 사뿐 사뿐 구름을 걸어가는 것 같아 담백한 그 미소 나만 아는 그 향기 점점 가까워지는 너와 연애할 시간 불어오는 바람도 작은 내 마음을 간지럽히고 뭉게뭉게 구름은 내 사랑처럼 피어나 한발 두발 너에게 달려가는 발걸음 사뿐 사뿐 구름을 걸어가는 것 같아 담백한 그 미소 나만 아는 그 향기 점점 가까워 지는 너와 연애할 시간 설레이는 내 마음을 넌 알까 글쎄 모를거야 그래도 난 좋아 한발 두발 너에게 달려가는 발걸음 사뿐 사뿐 구름을 걸어가는 것 같아 담백한 그 미소 나만 아는 그 향기 점점 가까워 지는 한발 두발 너에게 달려가는 발걸음 점점 가까워지는 너와 연애할 시간 너와 사랑할 시간 우리가 만날 시간
  스탠딩 에그  ,Starry Night,한 번도 본 적 없는 별하늘 가득한 밤 한참을 바라보네 아무런 말없이 별 하나 떨어지면 기도를 하기로 해 서로를 꼭 안고서 기다리기로 해 너는 내 꿈속으로 나는 네 꿈속으로 오늘 밤 같은 꿈에 서있어 here we are close to star 이대로 그대와 영원히 머물고 싶은 걸 here we are close to star 끝없이 가득한 별하늘 그리고 너와 나 너는 내 꿈속으로 나는 네 꿈속으로 오늘 밤 같은 꿈에 서있어 here we are close to star 이대로 그대와 영원히 머물고 싶은 걸 here we are close to star 끝없이 가득한 별하늘 그리고 너와 나 별 쏟아지는 밤하늘 끝에다 넌 어떤 바램들을 새기고 있을까 starry night
